$KSXT,20200428055705.00,108.92209760,34.19342567,439.3226,7.28,-0.13,201.76,0.005,0.00,3,3,20,18,-1.458,-2.376,0.006,-0.002,-0.005,0.004,,,*18
$KSXT,20200428055705.10,108.92209761,34.19342567,439.3188,7.26,-0.15,184.99,0.003,0.00,3,3,20,18,-1.457,-2.377,0.002,-0.000,-0.003,-0.005,,,*3C
$KSXT,20200428055705.20,108.92209762,34.19342567,439.3222,7.21,-0.14,120.88,0.001,0.00,3,3,20,18,-1.457,-2.376,0.005,0.001,-0.001,0.014,,,*30
$KSXT,20200428055705.30,108.92209763,34.19342567,439.3159,7.17,0.06,130.36,0.009,0.00,3,3,20,18,-1.456,-2.377,-0.001,0.007,-0.006,-0.031,,,*1A
$KSXT,20200428055705.40,108.92209762,34.19342568,439.3156,7.28,0.03,82.70,0.009,0.00,3,3,20,18,-1.457,-2.375,-0.001,0.009,0.001,-0.028,,,*00
$KSXT,20200428055705.50,108.92209763,34.19342568,439.3149,7.25,-0.05,59.84,0.013,0.00,3,3,20,18,-1.456,-2.375,-0.002,0.011,0.006,-0.027,,,*2D
$KSXT,20200428055705.60,108.92209764,34.19342567,439.3131,7.27,-0.08,82.58,0.009,0.00,3,3,20,18,-1.455,-2.376,-0.004,0.009,0.001,-0.014,,,*22
$KSXT,20200428055705.70,108.92209763,34.19342567,439.3151,7.31,-0.14,69.17,0.007,0.00,3,3,20,18,-1.456,-2.376,-0.002,0.006,0.002,-0.030,,,*27
$KSXT,20200428055705.80,108.92209763,34.19342569,439.3153,7.27,-0.06,4.44,0.015,0.00,3,3,20,18,-1.456,-2.374,-0.002,0.001,0.015,-0.009,,,*17
$KSXT,20200428055705.90,108.92209763,34.19342568,439.3154,7.28,-0.03,77.90,0.002,0.00,3,3,20,18,-1.456,-2.375,-0.002,0.002,0.000,-0.015,,,*2A
$KSXT,20200428055706.00,108.92209763,34.19342569,439.3105,7.31,-0.07,345.40,0.011,0.00,3,3,20,18,-1.455,-2.374,-0.007,-0.003,0.011,-0.013,,,*39
$KSXT,20200428055706.10,108.92209763,34.19342569,439.3153,7.27,-0.03,343.72,0.009,0.00,3,3,20,18,-1.455,-2.374,-0.002,-0.002,0.008,0.002,,,*17
$KSXT,20200428055706.20,108.92209763,34.19342568,439.3157,7.33,-0.13,338.05,0.003,0.00,3,3,20,18,-1.456,-2.375,-0.001,-0.001,0.003,0.006,,,*1E
$KSXT,20200428055706.30,108.92209761,34.19342569,439.3128,7.28,0.08,345.37,0.010,0.00,3,3,20,18,-1.457,-2.374,-0.004,-0.002,0.010,0.003,,,*31
$KSXT,20200428055706.40,108.92209763,34.19342568,439.3126,7.32,0.01,343.82,0.008,0.00,3,3,20,18,-1.456,-2.375,-0.004,-0.002,0.008,-0.026,,,*1B
$KSXT,20200428055706.50,108.92209761,34.19342569,439.3153,7.27,0.02,284.72,0.007,0.00,3,3,20,18,-1.457,-2.374,-0.002,-0.007,0.002,-0.023,,,*1A
$KSXT,20200428055706.60,108.92209762,34.19342570,439.3153,7.30,-0.04,347.47,0.013,0.00,3,3,20,18,-1.456,-2.373,-0.002,-0.003,0.013,0.002,,,*1E
$KSXT,20200428055706.70,108.92209761,34.19342570,439.3176,7.27,0.05,320.66,0.008,0.00,3,3,20,18,-1.458,-2.373,0.001,-0.005,0.006,-0.003,,,*37
$KSXT,20200428055706.80,108.92209759,34.19342572,439.3200,7.36,-0.13,317.61,0.022,0.00,3,3,20,18,-1.459,-2.371,0.003,-0.015,0.016,0.007,,,*3A
$KSXT,20200428055706.90,108.92209758,34.19342571,439.3205,7.42,-0.21,312.63,0.016,0.00,3,3,20,18,-1.460,-2.372,0.003,-0.012,0.011,0.007,,,*37
